Date,Area Name,Time of Day,Traffic Volume
2022-11-21,Jayanagar,Evening Peak (5pm-9pm),11254
2022-11-22,Jayanagar,Morning Peak (8am-11am),14729
2022-11-22,Jayanagar,Afternoon (12pm-4pm),10521
2022-11-22,Jayanagar,Evening Peak (5pm-9pm),16834
2022-11-22,Jayanagar,Morning Peak (8am-11am),6711
2022-11-22,Jayanagar,Afternoon (12pm-4pm),4794
2022-11-22,Jayanagar,Evening Peak (5pm-9pm),7670
2022-11-23,Jayanagar,Morning Peak (8am-11am),7138
2022-11-23,Jayanagar,Afternoon (12pm-4pm),5099
2022-11-23,Jayanagar,Evening Peak (5pm-9pm),8158
2022-11-23,Jayanagar,Morning Peak (8am-11am),9129
2022-11-23,Jayanagar,Afternoon (12pm-4pm),6521
2022-11-23,Jayanagar,Evening Peak (5pm-9pm),10434
2022-11-24,Jayanagar,Morning Peak (8am-11am),3347
2022-11-24,Jayanagar,Afternoon (12pm-4pm),2390
2022-11-24,Jayanagar,Evening Peak (5pm-9pm),3825
2022-11-25,Jayanagar,Morning Peak (8am-11am),9721
2022-11-25,Jayanagar,Afternoon (12pm-4pm),6943
2022-11-25,Jayanagar,Evening Peak (5pm-9pm),11110
2022-11-26,Jayanagar,Morning Peak (8am-11am),15401
2022-11-26,Jayanagar,Afternoon (12pm-4pm),11001
2022-11-26,Jayanagar,Evening Peak (5pm-9pm),17601
2022-11-26,Jayanagar,Morning Peak (8am-11am),6294
2022-11-26,Jayanagar,Afternoon (12pm-4pm),4496
2022-11-26,Jayanagar,Evening Peak (5pm-9pm),7193
2022-11-27,Jayanagar,Morning Peak (8am-11am),12326
2022-11-27,Jayanagar,Afternoon (12pm-4pm),8804
2022-11-27,Jayanagar,Evening Peak (5pm-9pm),14087
2022-11-27,Jayanagar,Morning Peak (8am-11am),3356
2022-11-27,Jayanagar,Afternoon (12pm-4pm),2397
2022-11-27,Jayanagar,Evening Peak (5pm-9pm),3836
2022-11-28,Jayanagar,Morning Peak (8am-11am),10479
2022-11-28,Jayanagar,Afternoon (12pm-4pm),7485
2022-11-28,Jayanagar,Evening Peak (5pm-9pm),11976
2022-11-28,Jayanagar,Morning Peak (8am-11am),12337
2022-11-28,Jayanagar,Afternoon (12pm-4pm),8812
2022-11-28,Jayanagar,Evening Peak (5pm-9pm),14100
2022-11-29,Jayanagar,Morning Peak (8am-11am),9964
2022-11-29,Jayanagar,Afternoon (12pm-4pm),7117
2022-11-29,Jayanagar,Evening Peak (5pm-9pm),11387
2022-11-29,Jayanagar,Morning Peak (8am-11am),6399
2022-11-29,Jayanagar,Afternoon (12pm-4pm),4571
2022-11-29,Jayanagar,Evening Peak (5pm-9pm),7313
2022-11-30,Jayanagar,Morning Peak (8am-11am),5749
2022-11-30,Jayanagar,Afternoon (12pm-4pm),4107
2022-11-30,Jayanagar,Evening Peak (5pm-9pm),6571
2022-11-30,Jayanagar,Morning Peak (8am-11am),10940
2022-11-30,Jayanagar,Afternoon (12pm-4pm),7814
2022-11-30,Jayanagar,Evening Peak (5pm-9pm),12503
2022-12-02,Jayanagar,Morning Peak (8am-11am),7095
2022-12-02,Jayanagar,Afternoon (12pm-4pm),5068
2022-12-02,Jayanagar,Evening Peak (5pm-9pm),8108
2022-12-02,Jayanagar,Morning Peak (8am-11am),5104
2022-12-02,Jayanagar,Afternoon (12pm-4pm),3646
2022-12-02,Jayanagar,Evening Peak (5pm-9pm),5834
2022-12-03,Jayanagar,Morning Peak (8am-11am),6568
2022-12-03,Jayanagar,Afternoon (12pm-4pm),4691
2022-12-03,Jayanagar,Evening Peak (5pm-9pm),7506
2022-12-03,Jayanagar,Morning Peak (8am-11am),7103
2022-12-03,Jayanagar,Afternoon (12pm-4pm),5074
2022-12-03,Jayanagar,Evening Peak (5pm-9pm),8118
2022-12-04,Jayanagar,Morning Peak (8am-11am),9907
2022-12-04,Jayanagar,Afternoon (12pm-4pm),7077
2022-12-04,Jayanagar,Evening Peak (5pm-9pm),11323
2022-12-05,Jayanagar,Morning Peak (8am-11am),9632
2022-12-05,Jayanagar,Afternoon (12pm-4pm),6880
2022-12-05,Jayanagar,Evening Peak (5pm-9pm),11008
2022-12-05,Jayanagar,Morning Peak (8am-11am),8474
2022-12-05,Jayanagar,Afternoon (12pm-4pm),6053
2022-12-05,Jayanagar,Evening Peak (5pm-9pm),9685
2022-12-06,Jayanagar,Morning Peak (8am-11am),10211
2022-12-06,Jayanagar,Afternoon (12pm-4pm),7294
2022-12-06,Jayanagar,Evening Peak (5pm-9pm),11670
2022-12-07,Jayanagar,Morning Peak (8am-11am),3525
2022-12-07,Jayanagar,Afternoon (12pm-4pm),2518
2022-12-07,Jayanagar,Evening Peak (5pm-9pm),4029
2022-12-07,Jayanagar,Morning Peak (8am-11am),12677
2022-12-07,Jayanagar,Afternoon (12pm-4pm),9055
2022-12-07,Jayanagar,Evening Peak (5pm-9pm),14488
2022-12-08,Jayanagar,Morning Peak (8am-11am),5500
2022-12-08,Jayanagar,Afternoon (12pm-4pm),3929
2022-12-08,Jayanagar,Evening Peak (5pm-9pm),6286
2022-12-08,Jayanagar,Morning Peak (8am-11am),5262
2022-12-08,Jayanagar,Afternoon (12pm-4pm),3758
2022-12-08,Jayanagar,Evening Peak (5pm-9pm),6014
2022-12-09,Jayanagar,Morning Peak (8am-11am),10174
2022-12-09,Jayanagar,Afternoon (12pm-4pm),7267
2022-12-09,Jayanagar,Evening Peak (5pm-9pm),11628
2022-12-10,Jayanagar,Morning Peak (8am-11am),7186
2022-12-10,Jayanagar,Afternoon (12pm-4pm),5133
2022-12-10,Jayanagar,Evening Peak (5pm-9pm),8213
2022-12-11,Jayanagar,Morning Peak (8am-11am),14751
2022-12-11,Jayanagar,Afternoon (12pm-4pm),10536
2022-12-11,Jayanagar,Evening Peak (5pm-9pm),16858
2022-12-12,Jayanagar,Morning Peak (8am-11am),6532
2022-12-12,Jayanagar,Afternoon (12pm-4pm),4665
2022-12-12,Jayanagar,Evening Peak (5pm-9pm),7465
2022-12-12,Jayanagar,Morning Peak (8am-11am),5801
2022-12-12,Jayanagar,Afternoon (12pm-4pm),4144
2022-12-12,Jayanagar,Evening Peak (5pm-9pm),6630
2022-12-14,Jayanagar,Morning Peak (8am-11am),6845
2022-12-14,Jayanagar,Afternoon (12pm-4pm),4889
2022-12-14,Jayanagar,Evening Peak (5pm-9pm),7823
2022-12-15,Jayanagar,Morning Peak (8am-11am),12839
2022-12-15,Jayanagar,Afternoon (12pm-4pm),9170
2022-12-15,Jayanagar,Evening Peak (5pm-9pm),14673
2022-12-15,Jayanagar,Morning Peak (8am-11am),6282
2022-12-15,Jayanagar,Afternoon (12pm-4pm),4487
2022-12-15,Jayanagar,Evening Peak (5pm-9pm),7180
2022-12-16,Jayanagar,Morning Peak (8am-11am),5769
2022-12-16,Jayanagar,Afternoon (12pm-4pm),4120
2022-12-16,Jayanagar,Evening Peak (5pm-9pm),6593
2022-12-17,Jayanagar,Morning Peak (8am-11am),10026
2022-12-17,Jayanagar,Afternoon (12pm-4pm),7162
2022-12-17,Jayanagar,Evening Peak (5pm-9pm),11459
2022-12-18,Jayanagar,Morning Peak (8am-11am),6609
2022-12-18,Jayanagar,Afternoon (12pm-4pm),4721
2022-12-18,Jayanagar,Evening Peak (5pm-9pm),7554
2022-12-20,Jayanagar,Morning Peak (8am-11am),10698
2022-12-20,Jayanagar,Afternoon (12pm-4pm),7641
2022-12-20,Jayanagar,Evening Peak (5pm-9pm),12226
2022-12-21,Jayanagar,Morning Peak (8am-11am),5769
2022-12-21,Jayanagar,Afternoon (12pm-4pm),4120
2022-12-21,Jayanagar,Evening Peak (5pm-9pm),6593
2022-12-22,Jayanagar,Morning Peak (8am-11am),3329
2022-12-22,Jayanagar,Afternoon (12pm-4pm),2378
2022-12-22,Jayanagar,Evening Peak (5pm-9pm),3804
2022-12-24,Jayanagar,Morning Peak (8am-11am),12163
2022-12-24,Jayanagar,Afternoon (12pm-4pm),8688
2022-12-24,Jayanagar,Evening Peak (5pm-9pm),13901
2022-12-25,Jayanagar,Morning Peak (8am-11am),7077
2022-12-25,Jayanagar,Afternoon (12pm-4pm),5055
2022-12-25,Jayanagar,Evening Peak (5pm-9pm),8088
2022-12-26,Jayanagar,Morning Peak (8am-11am),9373
2022-12-26,Jayanagar,Afternoon (12pm-4pm),6695
2022-12-26,Jayanagar,Evening Peak (5pm-9pm),10712
2022-12-26,Jayanagar,Morning Peak (8am-11am),7219
2022-12-26,Jayanagar,Afternoon (12pm-4pm),5156
2022-12-26,Jayanagar,Evening Peak (5pm-9pm),8250
2022-12-27,Jayanagar,Morning Peak (8am-11am),7789
2022-12-27,Jayanagar,Afternoon (12pm-4pm),5563
2022-12-27,Jayanagar,Evening Peak (5pm-9pm),8902
2022-12-27,Jayanagar,Morning Peak (8am-11am),2970
2022-12-27,Jayanagar,Afternoon (12pm-4pm),2121
2022-12-27,Jayanagar,Evening Peak (5pm-9pm),3394
2022-12-28,Jayanagar,Morning Peak (8am-11am),9544
2022-12-28,Jayanagar,Afternoon (12pm-4pm),6817
2022-12-28,Jayanagar,Evening Peak (5pm-9pm),10908
2022-12-29,Jayanagar,Morning Peak (8am-11am),13597
2022-12-29,Jayanagar,Afternoon (12pm-4pm),9712
2022-12-29,Jayanagar,Evening Peak (5pm-9pm),15540
2022-12-29,Jayanagar,Morning Peak (8am-11am),14270
2022-12-29,Jayanagar,Afternoon (12pm-4pm),10193
2022-12-29,Jayanagar,Evening Peak (5pm-9pm),16309
2022-12-30,Jayanagar,Morning Peak (8am-11am),12060
2022-12-30,Jayanagar,Afternoon (12pm-4pm),8614
2022-12-30,Jayanagar,Evening Peak (5pm-9pm),13783
2022-12-31,Jayanagar,Morning Peak (8am-11am),7257
2022-12-31,Jayanagar,Afternoon (12pm-4pm),5184
2022-12-31,Jayanagar,Evening Peak (5pm-9pm),8294
2022-12-31,Jayanagar,Morning Peak (8am-11am),7448
2022-12-31,Jayanagar,Afternoon (12pm-4pm),5320
2022-12-31,Jayanagar,Evening Peak (5pm-9pm),8512
2023-01-01,Jayanagar,Morning Peak (8am-11am),5988
2023-01-01,Jayanagar,Afternoon (12pm-4pm),4277
2023-01-01,Jayanagar,Evening Peak (5pm-9pm),6843
2023-01-02,Jayanagar,Morning Peak (8am-11am),9294
2023-01-02,Jayanagar,Afternoon (12pm-4pm),6639
2023-01-02,Jayanagar,Evening Peak (5pm-9pm),10622
2023-01-02,Jayanagar,Morning Peak (8am-11am),11554
2023-01-02,Jayanagar,Afternoon (12pm-4pm),8253
2023-01-02,Jayanagar,Evening Peak (5pm-9pm),13205
2023-01-03,Jayanagar,Morning Peak (8am-11am),12364
2023-01-03,Jayanagar,Afternoon (12pm-4pm),8831
2023-01-03,Jayanagar,Evening Peak (5pm-9pm),14130
2023-01-04,Jayanagar,Morning Peak (8am-11am),11712
2023-01-04,Jayanagar,Afternoon (12pm-4pm),8366
2023-01-04,Jayanagar,Evening Peak (5pm-9pm),13386
2023-01-05,Jayanagar,Morning Peak (8am-11am),13987
2023-01-05,Jayanagar,Afternoon (12pm-4pm),9991
2023-01-05,Jayanagar,Evening Peak (5pm-9pm),15985
2023-01-06,Jayanagar,Morning Peak (8am-11am),7026
2023-01-06,Jayanagar,Afternoon (12pm-4pm),5019
2023-01-06,Jayanagar,Evening Peak (5pm-9pm),8030
2023-01-06,Jayanagar,Morning Peak (8am-11am),10326
2023-01-06,Jayanagar,Afternoon (12pm-4pm),7376
2023-01-06,Jayanagar,Evening Peak (5pm-9pm),11801
2023-01-08,Jayanagar,Morning Peak (8am-11am),5059
2023-01-08,Jayanagar,Afternoon (12pm-4pm),3614
2023-01-08,Jayanagar,Evening Peak (5pm-9pm),5782
2023-01-09,Jayanagar,Morning Peak (8am-11am),9090
2023-01-09,Jayanagar,Afternoon (12pm-4pm),6493
2023-01-09,Jayanagar,Evening Peak (5pm-9pm),10389
2023-01-10,Jayanagar,Morning Peak (8am-11am),7439
2023-01-10,Jayanagar,Afternoon (12pm-4pm),5314
2023-01-10,Jayanagar,Evening Peak (5pm-9pm),8502
2023-01-10,Jayanagar,Morning Peak (8am-11am),3328
2023-01-10,Jayanagar,Afternoon (12pm-4pm),2377
2023-01-10,Jayanagar,Evening Peak (5pm-9pm),3803
2023-01-11,Jayanagar,Morning Peak (8am-11am),10286
2023-01-11,Jayanagar,Afternoon (12pm-4pm),7347
2023-01-11,Jayanagar,Evening Peak (5pm-9pm),11756
2023-01-12,Jayanagar,Morning Peak (8am-11am),8930
2023-01-12,Jayanagar,Afternoon (12pm-4pm),6379
2023-01-12,Jayanagar,Evening Peak (5pm-9pm),10206
2023-01-12,Jayanagar,Morning Peak (8am-11am),8783
2023-01-12,Jayanagar,Afternoon (12pm-4pm),6273
2023-01-12,Jayanagar,Evening Peak (5pm-9pm),10038
2023-01-14,Jayanagar,Morning Peak (8am-11am),11047
2023-01-14,Jayanagar,Afternoon (12pm-4pm),7890
2023-01-14,Jayanagar,Evening Peak (5pm-9pm),12625
2023-01-14,Jayanagar,Morning Peak (8am-11am),6027
2023-01-14,Jayanagar,Afternoon (12pm-4pm),4305
2023-01-14,Jayanagar,Evening Peak (5pm-9pm),6888
2023-01-15,Jayanagar,Morning Peak (8am-11am),9060
2023-01-15,Jayanagar,Afternoon (12pm-4pm),6472
2023-01-15,Jayanagar,Evening Peak (5pm-9pm),10355
2023-01-15,Jayanagar,Morning Peak (8am-11am),12777
2023-01-15,Jayanagar,Afternoon (12pm-4pm),9126
2023-01-15,Jayanagar,Evening Peak (5pm-9pm),14602
2023-01-16,Jayanagar,Morning Peak (8am-11am),6043
2023-01-16,Jayanagar,Afternoon (12pm-4pm),4316
2023-01-16,Jayanagar,Evening Peak (5pm-9pm),6906
2023-01-17,Jayanagar,Morning Peak (8am-11am),13526
2023-01-17,Jayanagar,Afternoon (12pm-4pm),9661
2023-01-17,Jayanagar,Evening Peak (5pm-9pm),15458
2023-01-17,Jayanagar,Morning Peak (8am-11am),4152
2023-01-17,Jayanagar,Afternoon (12pm-4pm),2966
2023-01-17,Jayanagar,Evening Peak (5pm-9pm),4745
2023-01-18,Jayanagar,Morning Peak (8am-11am),10218
2023-01-18,Jayanagar,Afternoon (12pm-4pm),7299
2023-01-18,Jayanagar,Evening Peak (5pm-9pm),11678
2023-01-19,Jayanagar,Morning Peak (8am-11am),11277
2023-01-19,Jayanagar,Afternoon (12pm-4pm),8055
2023-01-19,Jayanagar,Evening Peak (5pm-9pm),12888
2023-01-19,Jayanagar,Morning Peak (8am-11am),11088
2023-01-19,Jayanagar,Afternoon (12pm-4pm),7920
2023-01-19,Jayanagar,Evening Peak (5pm-9pm),12672
2023-01-20,Jayanagar,Morning Peak (8am-11am),9136
2023-01-20,Jayanagar,Afternoon (12pm-4pm),6526
2023-01-20,Jayanagar,Evening Peak (5pm-9pm),10442
2023-01-20,Jayanagar,Morning Peak (8am-11am),8037
2023-01-20,Jayanagar,Afternoon (12pm-4pm),5740
2023-01-20,Jayanagar,Evening Peak (5pm-9pm),9185
2023-01-21,Jayanagar,Morning Peak (8am-11am),15562
2023-01-21,Jayanagar,Afternoon (12pm-4pm),11116
2023-01-21,Jayanagar,Evening Peak (5pm-9pm),17785
2023-01-22,Jayanagar,Morning Peak (8am-11am),11898
2023-01-22,Jayanagar,Afternoon (12pm-4pm),8499
2023-01-22,Jayanagar,Evening Peak (5pm-9pm),13598
2023-01-23,Jayanagar,Morning Peak (8am-11am),7778
2023-01-23,Jayanagar,Afternoon (12pm-4pm),5556
2023-01-23,Jayanagar,Evening Peak (5pm-9pm),8889
2023-01-23,Jayanagar,Morning Peak (8am-11am),11856
2023-01-23,Jayanagar,Afternoon (12pm-4pm),8469
2023-01-23,Jayanagar,Evening Peak (5pm-9pm),13550
2023-01-24,Jayanagar,Morning Peak (8am-11am),13774
2023-01-24,Jayanagar,Afternoon (12pm-4pm),9838
2023-01-24,Jayanagar,Evening Peak (5pm-9pm),15742
2023-01-25,Jayanagar,Morning Peak (8am-11am),8603
2023-01-25,Jayanagar,Afternoon (12pm-4pm),6145
2023-01-25,Jayanagar,Evening Peak (5pm-9pm),9832
2023-01-25,Jayanagar,Morning Peak (8am-11am),13165
2023-01-25,Jayanagar,Afternoon (12pm-4pm),9403
2023-01-25,Jayanagar,Evening Peak (5pm-9pm),15046
2023-01-26,Jayanagar,Morning Peak (8am-11am),4872
2023-01-26,Jayanagar,Afternoon (12pm-4pm),3480
2023-01-26,Jayanagar,Evening Peak (5pm-9pm),5568
2023-01-26,Jayanagar,Morning Peak (8am-11am),13885
2023-01-26,Jayanagar,Afternoon (12pm-4pm),9918
2023-01-26,Jayanagar,Evening Peak (5pm-9pm),15869
2023-01-27,Jayanagar,Morning Peak (8am-11am),2973
2023-01-27,Jayanagar,Afternoon (12pm-4pm),2123
2023-01-27,Jayanagar,Evening Peak (5pm-9pm),3398
2023-01-28,Jayanagar,Morning Peak (8am-11am),6213
2023-01-28,Jayanagar,Afternoon (12pm-4pm),4438
2023-01-28,Jayanagar,Evening Peak (5pm-9pm),7100
2023-01-28,Jayanagar,Morning Peak (8am-11am),7250
2023-01-28,Jayanagar,Afternoon (12pm-4pm),5178
2023-01-28,Jayanagar,Evening Peak (5pm-9pm),8286
2023-01-29,Jayanagar,Morning Peak (8am-11am),8632
2023-01-29,Jayanagar,Afternoon (12pm-4pm),6165
2023-01-29,Jayanagar,Evening Peak (5pm-9pm),9865
2023-01-29,Jayanagar,Morning Peak (8am-11am),7666
2023-01-29,Jayanagar,Afternoon (12pm-4pm),5476
2023-01-29,Jayanagar,Evening Peak (5pm-9pm),8762
2023-02-01,Jayanagar,Morning Peak (8am-11am),14341
2023-02-01,Jayanagar,Afternoon (12pm-4pm),10244
2023-02-01,Jayanagar,Evening Peak (5pm-9pm),16390
2023-02-02,Jayanagar,Morning Peak (8am-11am),11821
2023-02-02,Jayanagar,Afternoon (12pm-4pm),8444
2023-02-02,Jayanagar,Evening Peak (5pm-9pm),13510
2023-02-03,Jayanagar,Morning Peak (8am-11am),10532
2023-02-03,Jayanagar,Afternoon (12pm-4pm),7523
2023-02-03,Jayanagar,Evening Peak (5pm-9pm),12037
2023-02-04,Jayanagar,Morning Peak (8am-11am),8622
2023-02-04,Jayanagar,Afternoon (12pm-4pm),6159
2023-02-04,Jayanagar,Evening Peak (5pm-9pm),9854
2023-02-05,Jayanagar,Morning Peak (8am-11am),2415
2023-02-05,Jayanagar,Afternoon (12pm-4pm),1725
2023-02-05,Jayanagar,Evening Peak (5pm-9pm),2760
2023-02-06,Jayanagar,Morning Peak (8am-11am),12673
2023-02-06,Jayanagar,Afternoon (12pm-4pm),9052
2023-02-06,Jayanagar,Evening Peak (5pm-9pm),14484
2023-02-07,Jayanagar,Morning Peak (8am-11am),12114
2023-02-07,Jayanagar,Afternoon (12pm-4pm),8653
2023-02-07,Jayanagar,Evening Peak (5pm-9pm),13845
2023-02-08,Jayanagar,Morning Peak (8am-11am),9951
2023-02-08,Jayanagar,Afternoon (12pm-4pm),7108
2023-02-08,Jayanagar,Evening Peak (5pm-9pm),11372
2023-02-09,Jayanagar,Morning Peak (8am-11am),10454
2023-02-09,Jayanagar,Afternoon (12pm-4pm),7467
2023-02-09,Jayanagar,Evening Peak (5pm-9pm),11948
2023-02-09,Jayanagar,Morning Peak (8am-11am),3138
2023-02-09,Jayanagar,Afternoon (12pm-4pm),2241
2023-02-09,Jayanagar,Evening Peak (5pm-9pm),3586
2023-02-10,Jayanagar,Morning Peak (8am-11am),11043
2023-02-10,Jayanagar,Afternoon (12pm-4pm),7888
2023-02-10,Jayanagar,Evening Peak (5pm-9pm),12620
2023-02-12,Jayanagar,Morning Peak (8am-11am),3329
2023-02-12,Jayanagar,Afternoon (12pm-4pm),2378
2023-02-12,Jayanagar,Evening Peak (5pm-9pm),3805
2023-02-12,Jayanagar,Morning Peak (8am-11am),10661
2023-02-12,Jayanagar,Afternoon (12pm-4pm),7615
2023-02-12,Jayanagar,Evening Peak (5pm-9pm),12184
2023-02-14,Jayanagar,Morning Peak (8am-11am),2946
2023-02-14,Jayanagar,Afternoon (12pm-4pm),2104
2023-02-14,Jayanagar,Evening Peak (5pm-9pm),3367
2023-02-14,Jayanagar,Morning Peak (8am-11am),8551
2023-02-14,Jayanagar,Afternoon (12pm-4pm),6108
2023-02-14,Jayanagar,Evening Peak (5pm-9pm),9773
2023-02-15,Jayanagar,Morning Peak (8am-11am),9699
2023-02-15,Jayanagar,Afternoon (12pm-4pm),6928
2023-02-15,Jayanagar,Evening Peak (5pm-9pm),11084
2023-02-16,Jayanagar,Morning Peak (8am-11am),9545
2023-02-16,Jayanagar,Afternoon (12pm-4pm),6818
2023-02-16,Jayanagar,Evening Peak (5pm-9pm),10909
2023-02-16,Jayanagar,Morning Peak (8am-11am),2767
2023-02-16,Jayanagar,Afternoon (12pm-4pm),1977
2023-02-16,Jayanagar,Evening Peak (5pm-9pm),3163
2023-02-17,Jayanagar,Morning Peak (8am-11am),6323
2023-02-17,Jayanagar,Afternoon (12pm-4pm),4516
2023-02-17,Jayanagar,Evening Peak (5pm-9pm),7226
2023-02-17,Jayanagar,Morning Peak (8am-11am),12575
2023-02-17,Jayanagar,Afternoon (12pm-4pm),8982
2023-02-17,Jayanagar,Evening Peak (5pm-9pm),14372
2023-02-18,Jayanagar,Morning Peak (8am-11am),5853
2023-02-18,Jayanagar,Afternoon (12pm-4pm),4181
2023-02-18,Jayanagar,Evening Peak (5pm-9pm),6690
2023-02-18,Jayanagar,Morning Peak (8am-11am),8638
2023-02-18,Jayanagar,Afternoon (12pm-4pm),6170
2023-02-18,Jayanagar,Evening Peak (5pm-9pm),9872
2023-02-19,Jayanagar,Morning Peak (8am-11am),11727
2023-02-19,Jayanagar,Afternoon (12pm-4pm),8376
2023-02-19,Jayanagar,Evening Peak (5pm-9pm),13402
2023-02-22,Jayanagar,Morning Peak (8am-11am),6106
2023-02-22,Jayanagar,Afternoon (12pm-4pm),4361
2023-02-22,Jayanagar,Evening Peak (5pm-9pm),6978
2023-02-22,Jayanagar,Morning Peak (8am-11am),10407
2023-02-22,Jayanagar,Afternoon (12pm-4pm),7434
2023-02-22,Jayanagar,Evening Peak (5pm-9pm),11894
2023-02-23,Jayanagar,Morning Peak (8am-11am),9915
2023-02-23,Jayanagar,Afternoon (12pm-4pm),7082
2023-02-23,Jayanagar,Evening Peak (5pm-9pm),11332
2023-02-24,Jayanagar,Morning Peak (8am-11am),7502
2023-02-24,Jayanagar,Afternoon (12pm-4pm),5359
2023-02-24,Jayanagar,Evening Peak (5pm-9pm),8574
2023-02-25,Jayanagar,Morning Peak (8am-11am),7018
2023-02-25,Jayanagar,Afternoon (12pm-4pm),5013
2023-02-25,Jayanagar,Evening Peak (5pm-9pm),8021
2023-02-26,Jayanagar,Morning Peak (8am-11am),10261
2023-02-26,Jayanagar,Afternoon (12pm-4pm),7329
2023-02-26,Jayanagar,Evening Peak (5pm-9pm),11727
2023-02-26,Jayanagar,Morning Peak (8am-11am),14416
2023-02-26,Jayanagar,Afternoon (12pm-4pm),10297
2023-02-26,Jayanagar,Evening Peak (5pm-9pm),16475
2023-02-27,Jayanagar,Morning Peak (8am-11am),6795
2023-02-27,Jayanagar,Afternoon (12pm-4pm),4854
2023-02-27,Jayanagar,Evening Peak (5pm-9pm),7766
2023-02-28,Jayanagar,Morning Peak (8am-11am),11916
2023-02-28,Jayanagar,Afternoon (12pm-4pm),8512
2023-02-28,Jayanagar,Evening Peak (5pm-9pm),13619
2023-02-28,Jayanagar,Morning Peak (8am-11am),10839
2023-02-28,Jayanagar,Afternoon (12pm-4pm),7742
2023-02-28,Jayanagar,Evening Peak (5pm-9pm),12387
2023-03-01,Jayanagar,Morning Peak (8am-11am),7003
2023-03-01,Jayanagar,Afternoon (12pm-4pm),5002
2023-03-01,Jayanagar,Evening Peak (5pm-9pm),8003
2023-03-02,Jayanagar,Morning Peak (8am-11am),11953
2023-03-02,Jayanagar,Afternoon (12pm-4pm),8538
2023-03-02,Jayanagar,Evening Peak (5pm-9pm),13661
2023-03-02,Jayanagar,Morning Peak (8am-11am),4852
2023-03-02,Jayanagar,Afternoon (12pm-4pm),3465
2023-03-02,Jayanagar,Evening Peak (5pm-9pm),5545
2023-03-03,Jayanagar,Morning Peak (8am-11am),12169
2023-03-03,Jayanagar,Afternoon (12pm-4pm),8692
2023-03-03,Jayanagar,Evening Peak (5pm-9pm),13907
2023-03-03,Jayanagar,Morning Peak (8am-11am),14152
2023-03-03,Jayanagar,Afternoon (12pm-4pm),10108
2023-03-03,Jayanagar,Evening Peak (5pm-9pm),16174
2023-03-04,Jayanagar,Morning Peak (8am-11am),12009
2023-03-04,Jayanagar,Afternoon (12pm-4pm),8578
2023-03-04,Jayanagar,Evening Peak (5pm-9pm),13725
2023-03-05,Jayanagar,Morning Peak (8am-11am),5418
2023-03-05,Jayanagar,Afternoon (12pm-4pm),3870
2023-03-05,Jayanagar,Evening Peak (5pm-9pm),6192
2023-03-06,Jayanagar,Morning Peak (8am-11am),8962
2023-03-06,Jayanagar,Afternoon (12pm-4pm),6402
2023-03-06,Jayanagar,Evening Peak (5pm-9pm),10243
2023-03-06,Jayanagar,Morning Peak (8am-11am),10055
2023-03-06,Jayanagar,Afternoon (12pm-4pm),7182
2023-03-06,Jayanagar,Evening Peak (5pm-9pm),11492
2023-03-07,Jayanagar,Morning Peak (8am-11am),8704
2023-03-07,Jayanagar,Afternoon (12pm-4pm),6217
2023-03-07,Jayanagar,Evening Peak (5pm-9pm),9947
2023-03-08,Jayanagar,Morning Peak (8am-11am),7751
2023-03-08,Jayanagar,Afternoon (12pm-4pm),5536
2023-03-08,Jayanagar,Evening Peak (5pm-9pm),8858
2023-03-08,Jayanagar,Morning Peak (8am-11am),8979
2023-03-08,Jayanagar,Afternoon (12pm-4pm),6414
2023-03-08,Jayanagar,Evening Peak (5pm-9pm),10262
2023-03-10,Jayanagar,Morning Peak (8am-11am),3213
2023-03-10,Jayanagar,Afternoon (12pm-4pm),2295
2023-03-10,Jayanagar,Evening Peak (5pm-9pm),3672
2023-03-12,Jayanagar,Morning Peak (8am-11am),12667
2023-03-12,Jayanagar,Afternoon (12pm-4pm),9048
2023-03-12,Jayanagar,Evening Peak (5pm-9pm),14477
2023-03-13,Jayanagar,Morning Peak (8am-11am),10756
2023-03-13,Jayanagar,Afternoon (12pm-4pm),7683
2023-03-13,Jayanagar,Evening Peak (5pm-9pm),12293
2023-03-13,Jayanagar,Morning Peak (8am-11am),8920
2023-03-13,Jayanagar,Afternoon (12pm-4pm),6372
2023-03-13,Jayanagar,Evening Peak (5pm-9pm),10195
2023-03-14,Jayanagar,Morning Peak (8am-11am),9040
2023-03-14,Jayanagar,Afternoon (12pm-4pm),6457
2023-03-14,Jayanagar,Evening Peak (5pm-9pm),10332
2023-03-14,Jayanagar,Morning Peak (8am-11am),3630
2023-03-14,Jayanagar,Afternoon (12pm-4pm),2593
2023-03-14,Jayanagar,Evening Peak (5pm-9pm),4148
2023-03-15,Jayanagar,Morning Peak (8am-11am),10776
2023-03-15,Jayanagar,Afternoon (12pm-4pm),7697
2023-03-15,Jayanagar,Evening Peak (5pm-9pm),12316
2023-03-15,Jayanagar,Morning Peak (8am-11am),5021
2023-03-15,Jayanagar,Afternoon (12pm-4pm),3586
2023-03-15,Jayanagar,Evening Peak (5pm-9pm),5738
2023-03-16,Jayanagar,Morning Peak (8am-11am),9194
2023-03-16,Jayanagar,Afternoon (12pm-4pm),6567
2023-03-16,Jayanagar,Evening Peak (5pm-9pm),10507
2023-03-17,Jayanagar,Morning Peak (8am-11am),9577
2023-03-17,Jayanagar,Afternoon (12pm-4pm),6841
